age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_previously_contacted,age_group,campaign_group,job_group,cluster,pca1,pca2
39,management,divorced,university.degree,no,no,no,telephone,may,mon,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.07031446347812,1.4456202044692934
39,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,69,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.6053160168426417,-0.7939973843928678
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,2,blue_collar,1,1.669516759236235,-1.45322642082276
34,services,married,high.school,no,yes,no,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,blue_collar,1,1.4240700382214566,-0.39582466466609834
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,36-45,1,blue_collar,1,1.5835003049936458,-1.3880626403134786
43,unemployed,single,university.degree,no,yes,no,telephone,may,mon,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,not_working,1,0.34476249475286164,1.3067866189080481
56,management,married,unknown,no,yes,no,telephone,may,mon,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,white_collar,1,1.4497864186356288,-1.292822668934245
39,management,married,university.degree,no,yes,no,telephone,may,mon,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.2223182827179258,0.43525950382776313
53,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.5039309081679282,-1.3321641656301562
38,unknown,divorced,high.school,unknown,yes,no,telephone,may,mon,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,unknown,4,1.3531580807589334,-0.22628346911466798
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.4623892513250147,-0.9056042008814025
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.5757746524869127,-0.9256737647312742
35,admin.,single,high.school,no,yes,no,telephone,may,mon,338,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,white_collar,1,0.7282587959127015,2.335151249858927
40,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.2260947969763725,0.39648132521423995
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.4963778796510347,-1.2546078084031098
60,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,301,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,blue_collar,1,1.7535334200322439,-1.9898048833661963
56,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,white_collar,1,1.4497864186356288,-1.292822668934245
39,services,divorced,high.school,unknown,yes,no,telephone,may,mon,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.1366924819809172,0.42537286225985127
56,entrepreneur,married,unknown,unknown,no,no,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,white_collar,1,1.5631718197975268,-1.3128922327841168
40,blue-collar,married,unknown,no,yes,yes,telephone,may,mon,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.4539667967533265,-1.1939267747539979
36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.536178090755612,-0.9862224064403791
51,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.5088420395082538,-1.6733233658541438
51,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.6222274406701518,-1.6933929297040156
43,technician,single,professional.course,no,yes,no,telephone,may,mon,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,0.9891410188262197,1.0013677537549828
59,services,married,high.school,no,no,no,telephone,may,mon,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,2,blue_collar,1,1.6318682958445214,-1.3853486938540467
24,management,single,university.degree,no,yes,no,telephone,may,mon,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,18-25,2,white_collar,1,0.62576281870102,3.2429783751773176
37,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,mon,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.0000468548738533,1.2010456070928068
40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.6780031348633104,-1.214241311095735
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,blue_collar,1,1.7672979776423416,-1.2611139793271071
39,services,divorced,high.school,unknown,no,no,telephone,may,mon,2033,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.2500778831428152,0.4053032984099796
37,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,0,1.6450743370609742,-0.6774832180574857
38,services,married,high.school,no,yes,yes,telephone,may,mon,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.3849716022121603,-0.5134425972666357
56,admin.,divorced,unknown,unknown,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,2,white_collar,1,1.338653506526892,-0.2671201237948781
40,blue-collar,married,unknown,no,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.6215566909583072,-1.2514911204574246
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,2,white_collar,1,1.0544476833239913,0.8993589336141558
43,blue-collar,married,high.school,unknown,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.517239574666292,-0.7274030541841227
36,services,married,high.school,unknown,no,no,telephone,may,mon,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.504137560769179,-0.5087924302408532
45,technician,married,university.degree,no,yes,yes,telephone,may,mon,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.3095819745214503,-0.31896453148949755
42,admin.,single,university.degree,unknown,no,no,telephone,may,mon,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,0.7662545693838894,2.509559751786193
43,services,married,high.school,no,no,no,telephone,may,mon,93,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,blue_collar,1,1.6123149748404435,-0.7495559915398406
46,management,married,basic.9y,no,no,no,telephone,may,mon,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,2,white_collar,1,1.663594935380201,-0.8571769482915222
44,services,married,high.school,no,yes,yes,telephone,may,mon,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.4076306877628404,-0.746111668947774
51,admin.,single,basic.6y,no,no,no,telephone,may,mon,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,2,white_collar,0,1.1580377865390221,1.0056684734998997
28,services,married,high.school,no,yes,no,telephone,may,mon,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,1.3605400455397074,-0.1784974374827968
37,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.6666735920879705,-1.097906775255166
34,technician,married,high.school,no,no,no,telephone,may,mon,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,1.4965845322522855,-0.43123607301380706
46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,0,1.6436157563899545,-1.580808851716836
42,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,673,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,36-45,2,blue_collar,1,1.599708083437361,-1.2035496336236804
36,admin.,married,university.degree,no,yes,no,telephone,may,mon,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,white_collar,1,1.2927305542047238,0.5822777286640063
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.6210928235882727,-1.3910119080935508
57,management,married,university.degree,no,no,no,telephone,may,mon,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,white_collar,1,1.403680940531864,-0.28281727506552407
51,technician,married,basic.6y,unknown,no,no,telephone,may,mon,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,0,1.7758837288440859,-1.794769308634323
54,retired,married,high.school,unknown,no,no,telephone,may,mon,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,not_working,1,1.1822934375287841,-1.8164725734112486
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.6022102522960393,-1.1971210150259355
34,admin.,married,university.degree,no,yes,no,telephone,may,mon,138,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,white_collar,1,1.2034357114256924,0.6291503968953784
41,technician,married,professional.course,no,no,no,telephone,may,mon,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.63488114161143,-1.1671916450145516
38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.0171569550443138,1.1094308021278916
45,management,divorced,university.degree,no,no,no,telephone,may,mon,19,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,white_collar,1,1.1338444561598693,1.2282929772859918
42,technician,married,university.degree,no,no,no,telephone,may,mon,228,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.465842325951091,-0.26019434135235503
34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,0.961179990879458,1.249201672084147
48,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,717,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.4850483368756948,-1.1382732725625406
37,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.3165904817008693,0.046890544983009715
34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,1.074565392041356,1.2291321082342752
40,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,white_collar,1,1.527550448667623,-0.6044383127605122
43,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,0,1.6322862136146146,-1.4644743158762665
33,services,married,high.school,no,no,no,telephone,may,mon,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,blue_collar,1,1.5336789251249079,-0.37711604990244674
32,services,single,basic.6y,no,no,no,telephone,may,mon,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,0,1.1233513006623246,1.152720432671487
39,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.44295260951369,-0.5897155577337138
43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.5140771344377202,-0.8087759108083169
44,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.579723790735199,-1.3492844616999555
35,student,single,university.degree,unknown,no,no,telephone,may,mon,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,not_working,1,0.42793578184718606,1.596942483966361
35,student,single,university.degree,unknown,yes,yes,telephone,may,mon,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,not_working,1,0.3012167947732743,1.6698486741676248
35,unemployed,married,professional.course,no,no,no,telephone,may,mon,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,not_working,1,1.222400676168315,-1.544195501460393
36,services,single,basic.4y,no,no,no,telephone,may,mon,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,0.9723369096649581,1.5176996545987362
35,student,single,university.degree,unknown,yes,no,telephone,may,mon,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,not_working,1,0.3145503806852881,1.6170120478162329
36,student,single,basic.9y,no,yes,no,telephone,may,mon,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,not_working,1,0.5789116395039166,0.5619723867301204
55,housemaid,divorced,university.degree,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.2086768837781252,0.2507777566654094
59,admin.,married,university.degree,no,no,no,telephone,may,mon,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,white_collar,1,1.4112339690487574,-0.3603736322925703
57,retired,married,unknown,unknown,no,no,telephone,may,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,2,not_working,1,1.295936053459466,-2.5203930850142977
39,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.5139427119326385,-1.0695657239376337
39,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.4919306156807437,-0.7739278205429961
30,blue-collar,single,unknown,no,yes,no,telephone,may,mon,251,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,0.8487565828095991,1.3517227326787125
30,blue-collar,single,unknown,no,yes,yes,telephone,may,mon,408,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,0.8354229968975853,1.4045593590301044
50,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.605986766554486,-1.2358991936394585
40,services,married,high.school,no,no,no,telephone,may,mon,322,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,blue_collar,1,1.6009854320651036,-0.6332214556992715
35,admin.,married,high.school,no,yes,no,telephone,may,mon,216,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,white_collar,1,1.3499083603150448,0.13978874670789299
43,technician,married,unknown,unknown,no,no,telephone,may,mon,366,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.6328862337336474,-1.367825656297994
36,services,single,basic.6y,unknown,yes,no,telephone,may,mon,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,0,1.0250719565342132,1.0176772820672666
46,technician,married,basic.4y,unknown,yes,no,telephone,may,mon,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.4774953083588014,-1.0607169153354945
40,technician,married,basic.9y,no,no,no,telephone,may,mon,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.6780031348633104,-1.214241311095735
58,retired,married,university.degree,no,no,no,telephone,may,mon,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,not_working,1,1.0955742670627342,-1.5056599717935417
42,technician,married,university.degree,no,no,no,telephone,may,mon,64,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,blue_collar,1,1.465842325951091,-0.26019434135235503
35,admin.,single,university.degree,no,no,no,telephone,may,mon,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,white_collar,1,0.7806898767058315,2.7963488465786916
43,retired,married,basic.4y,unknown,no,no,telephone,may,mon,410,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,not_working,1,1.2714716011150624,-1.543441182476103
45,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.4603852081883408,-0.9691021103705796
39,admin.,married,professional.course,no,yes,no,telephone,may,mon,580,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,2,white_collar,1,1.4768754268988493,-0.4798322894522826
50,services,divorced,professional.course,no,yes,no,telephone,may,mon,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,blue_collar,1,1.2900951483738483,-0.46569542419498583
32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,white_collar,1,1.122167603305055,1.102341284230582
39,admin.,married,high.school,unknown,no,no,telephone,may,mon,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.4375289113796605,-0.05073537609390804
52,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,1,white_collar,1,1.3847983692396306,-0.0889263819979088
44,admin.,married,professional.course,no,yes,no,telephone,may,mon,300,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,white_collar,1,1.4548870910600136,-0.689065027017735
56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,1,blue_collar,1,1.628645852105166,-1.4685682653205971
48,admin.,married,high.school,no,no,no,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,46-55,2,white_collar,1,1.5123884468367497,-0.38439713911777873
33,services,married,high.school,unknown,no,yes,telephone,may,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,blue_collar,1,1.520345339212894,-0.3242794235510546
43,management,married,university.degree,unknown,no,yes,telephone,may,mon,213,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,3,white_collar,1,1.4192179692637346,0.3435975408708653
57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,56-65,2,not_working,1,1.2344938874351932,-1.917465264753981
36,technician,single,professional.course,no,no,no,telephone,may,mon,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,36-45,1,blue_collar,1,1.035219913047922,1.2374035957019356
34,management,married,university.degree,no,yes,no,telephone,may,mon,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,white_collar,1,1.2034357114256924,0.6291503968953784
34,services,single,basic.9y,no,no,no,telephone,may,mon,730,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,blue_collar,1,1.1154362991724251,1.2444739527321123
30,technician,married,university.degree,unknown,no,no,telephone,may,mon,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,1.379653247718662,0.18980195751208476
33,services,divorced,unknown,no,no,no,telephone,may,mon,181,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,2,blue_collar,1,1.329731870747477,0.05038639432863858
32,technician,single,professional.course,no,no,no,telephone,may,mon,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,26-35,1,blue_collar,1,1.0201138560141354,1.3925163101560278
